
<9897>,9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,114.05,0.01,9.3,9.65,29.87,1.86,2.16,13768.02,0.1207,21819.38,0.1913,1293.64,0.0113,33392.7,0.2928,0.9,0,11040.11,0.0968,18076.66,0.1585,953.2,0.0084,13708.16,0.1202,86243.98,0.7562,27808.79,0.2438,66648.11,0.5844,47404.66,0.4156,50150.67,0.4397,56385.5,0.4944,28908.34,0.2535,28/11/2016,maslulend
<9898>,9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,117.39,0.01,15.57,16.65,57.23,3.33,3.91,10540.86,0.0898,43.71,0.0004,15.16,0.0001,72792.21,0.6201,0,0,314.17,0.0027,28135.16,0.2397,786.49,0.0067,4766.15,0.0406,112127.97,0.9551,5265.94,0.0449,61288.76,0.5221,56105.15,0.4779,112922.18,0.9619,79006.36,0.673,36486.5,0.3108,28/11/2016,maslulend
<9906>,9906,הפניקס גמל כספי (שיקלי) ,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,מתמחים בניהול אקטיבי,כספי (שקלי),225.02,0.57,4.29,7.12,7.68,0.2,0.18,163412.7,0.7262,40187.36,0.1786,0,0,0,0,0,0,2529.07,0.0112,2092.44,0.0093,0,0,16794.66,0.0746,205692.5,0.9141,19323.74,0.0859,225016.24,1,0,0,0,0,243,0.0011,0,0,29/12/2015,maslulend
<9916>,9916,הפניקס גמל לבני 50 ומטה,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,מדרגות,עד 50,8757.55,0.64,10.23,10.75,41.52,2.1,2.46,471655.69,0.0539,813239.6,0.0929,90207.81,0.0103,3149078.97,0.3596,-31823.61,-0.0036,679102.63,0.0775,1865253.26,0.213,158684.3,0.0181,1562154.3,0.1784,6046369.79,0.6904,2711183.14,0.3096,5155459.48,0.5887,3602093.45,0.4113,4935632.27,0.5636,5090214.92,0.5812,2444550.82,0.2791,29/12/2015,maslulend
<9939>,9939,ילין לפידות קופת גמל מסלול לבני 50 ומטה ,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,מדרגות,עד 50,3452.88,0.64,12.04,16.47,45.56,2.26,2.57,1980258.57,0.5735,477752.72,0.1384,59965.12,0.0174,599000.73,0.1735,-84913.75,-0.0246,4267.21,0.0012,314940.24,0.0912,26821.68,0.0078,74791.52,0.0217,3316400.77,0.9605,136483.26,0.0395,2824743.57,0.8181,628140.47,0.1819,1941294.44,0.5622,1882298.67,0.5451,920583.52,0.2666,23/12/2015,maslulend
<9940>,9940,ילין לפידות קופת גמל מסלול לבני 50 עד 60,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,מדרגות,50-60,11625.61,0.64,10.7,15.36,39.54,1.95,2.25,5987689.7,0.515,2364461.99,0.2034,283487.78,0.0244,1816961.4,0.1563,-207260.06,-0.0178,65217.6,0.0056,859920.77,0.074,79538.38,0.0068,375588.39,0.0323,10927843.73,0.94,697762.21,0.06,9395064.18,0.8081,2230541.77,0.1919,5435058.42,0.4675,5671729.76,0.4879,3082028.73,0.2651,23/12/2015,maslulend
<9941>,9941,ילין לפידות קופת גמל מסלול לבני 60 ומעלה,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,מדרגות,60 ומעלה,7398.99,0.64,7.64,9.11,23.5,1.41,1.65,3925688.07,0.5306,1883045.47,0.2545,236408.78,0.032,651091.8,0.088,-104877.19,-0.0142,46097.88,0.0062,458032.57,0.0619,32480.41,0.0044,271026.86,0.0366,6892775.21,0.9316,506219.45,0.0684,6008060.43,0.812,1390934.23,0.188,1970702.53,0.2663,2849301.57,0.3851,1655747.95,0.2238,23/12/2015,maslulend
<9950>,9950,אלטשולר שחם גמל לבני 50 ומטה,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,מדרגות,עד 50,5373.64,0.69,11.87,7.9,31.43,2.46,2.64,1768149.42,0.329,134450.13,0.025,46684.86,0.0087,1132173.83,0.2107,727.03,0.0001,298001.58,0.0555,971260.41,0.1807,170381.44,0.0317,851816.1,0.1585,4073293.36,0.758,1300351.44,0.242,3549003.04,0.6604,1824641.76,0.3396,3288884.79,0.612,3383848.66,0.6297,1487411.19,0.2768,21/12/2015,maslulend
<9951>,9951,אלטשולר שחם גמל לבני 50 עד 60 ,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,מדרגות,50-60,30360.5,0.66,9.85,6.99,27.64,1.94,2.15,10435965.22,0.3437,930538.06,0.0306,276312.92,0.0091,5422647.72,0.1786,6246.54,0.0002,1783718.09,0.0588,5022656.42,0.1654,781915.28,0.0258,5700502.11,0.1878,21892514.19,0.7211,8467988.17,0.2789,20614888.06,0.679,9745614.3,0.321,15176229.56,0.4999,15825453.2,0.5213,7168587.77,0.2361,21/12/2015,maslulend
<9952>,9952,אלטשולר שחם גמל לבני 60 ומעלה,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,מדרגות,60 ומעלה,12277.84,0.65,7.36,6.17,21.64,1.38,1.61,5975389.56,0.4867,768343.83,0.0626,196982.19,0.016,989864.78,0.0806,4645.46,0.0004,945873.49,0.077,1359656.44,0.1107,142243.84,0.0116,1894841.02,0.1543,9105233.4,0.7416,3172607.21,0.2584,9159985.82,0.7461,3117854.79,0.2539,2735293.38,0.2228,3630691.57,0.2957,1817348.17,0.148,21/12/2015,maslulend
<11310>,11310,הפניקס חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,הפניקס פנסיה וגמל בע"מ ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,877.4,0,4.46,3.11,11.49,1.03,1.25,266734.72,0.304,404777.39,0.4613,17926.11,0.0204,1424.98,0.0016,0,0,56335.61,0.0642,83162.65,0.0948,15445.23,0.0176,31594.59,0.036,770335.3,0.878,107065.97,0.122,700510.41,0.7984,176890.85,0.2016,3178,0.0036,161192.51,0.1837,107254.92,0.1222,28/11/2016,maslulend
<11311>,11311,הפניקס חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,הפניקס פנסיה וגמל בע"מ ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,234.17,0.01,16.07,18.99,58.13,3.48,4.04,172.55,0.0007,0,0,0,0,53012.19,0.2264,-2.03,0,0,0,182163.53,0.7779,6.7,0,-1180.47,-0.005,230074.49,0.9825,4097.99,0.0175,187868.82,0.8023,46303.66,0.1977,220220.14,0.9404,144998.75,0.6192,60859.88,0.2599,28/11/2016,maslulend
<11312>,11312,הפניקס חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,הפניקס פנסיה וגמל בע"מ ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,150.87,0.01,9.98,9.63,32.57,2.02,2.45,18447.77,0.1223,45240.44,0.2999,1766.16,0.0117,40740.27,0.27,-471.84,-0.0031,8665.11,0.0574,29225.45,0.1937,3658.82,0.0243,3596.22,0.0238,135857.79,0.9005,15010.59,0.0995,100135.23,0.6637,50733.16,0.3363,66448.52,0.4404,69585.32,0.4612,34704.33,0.23,28/11/2016,maslulend
<11320>,11320,מנורה מבטחים חסכון לילד - הלכה,קופת גמל חסכון לילד,מנורה מבטחים פנסיה וגמל בע"מ,הלכתי,הלכה יהודית,118.84,0.01,8.26,7.53,22.69,1.82,2.16,21658.89,0.1822,38281.46,0.3221,0,0,48495.44,0.4081,36.65,0.0003,0,0,10280.41,0.0865,0,0,89.75,0.0008,118713.74,0.9989,128.87,0.0011,80496.04,0.6773,38346.57,0.3227,48543.26,0.4085,38165.63,0.3212,27906.12,0.2348,28/11/2016,maslulend
<11321>,11321,מנורה מבטחים חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,מנורה מבטחים פנסיה וגמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,510.83,0,4.5,5.27,12.9,1.07,1.36,176424.1,0.3454,132687.97,0.2598,4243.58,0.0083,39774.93,0.0779,549.75,0.0011,58732.72,0.115,15671.77,0.0307,11024.01,0.0216,71717.54,0.1404,375311.97,0.7347,135514.4,0.2653,381942.4,0.7477,128883.98,0.2523,48546.42,0.095,123371.22,0.2415,65934.33,0.1291,28/11/2016,maslulend
<11322>,11322,מנורה מבטחים חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,מנורה מבטחים פנסיה וגמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,147.76,0.01,8.73,10.71,29.64,1.85,2.36,17522.55,0.1186,21707.02,0.1469,976.45,0.0066,51935.6,0.3515,439.8,0.003,13514.84,0.0915,16818.22,0.1138,4789.27,0.0324,20052.81,0.1357,111467.32,0.7544,36289.23,0.2456,80469.31,0.5446,67287.25,0.4554,67107.08,0.4542,71464.18,0.4837,37288.56,0.2524,28/11/2016,maslulend
<11323>,11323,מנורה מבטחים חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,מנורה מבטחים פנסיה וגמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,177,0.01,15.41,15.31,55.39,3.59,4.48,0,0,0,0,0,0,135948.82,0.7681,329.85,0.0019,0,0,35235.83,0.1991,4591.15,0.0259,897.64,0.0051,174133.62,0.9838,2869.68,0.0162,79841.05,0.4511,97162.24,0.5489,174403.5,0.9853,115967.69,0.6552,55408.71,0.313,28/11/2016,maslulend
<11325>,11325,אלטשולר שחם חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,אלטשולר שחם גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,975.18,0.01,7.6,6.67,21.93,1.36,1.62,629787.43,0.6458,65822.28,0.0675,5063,0.0052,78635.62,0.0806,0,0,29958.27,0.0307,91010.1,0.0933,12269.63,0.0126,62631.22,0.0642,873042.38,0.8953,102135.17,0.1047,806245.52,0.8268,168932.03,0.1732,234700.1,0.2407,312177.89,0.3201,146638.38,0.1504,28/11/2016,maslulend
<11326>,11326,אלטשולר שחם חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,אלטשולר שחם גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1841.34,0.01,11.16,8.64,28.57,2.13,2.26,948447.32,0.5151,76369.53,0.0415,5931.94,0.0032,304641.33,0.1654,0,0,40010.35,0.0217,292046.94,0.1586,47999.65,0.0261,125890.88,0.0684,1654889.8,0.8987,186448.15,0.1013,1403872.31,0.7624,437465.63,0.2376,918063.21,0.4986,1015211.56,0.5513,437679.19,0.2377,28/11/2016,maslulend
<11327>,11327,אלטשולר שחם חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,אלטשולר שחם גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5529.61,0.01,17.61,11.76,46.93,3.83,4.23,2138866.12,0.3868,1486.49,0.0003,0,0,1794775.14,0.3246,0,0,0,0,1225651.75,0.2217,284790.7,0.0515,84039.37,0.0152,5379344.53,0.9728,150265.03,0.0272,3739549.77,0.6763,1790059.8,0.3237,5452594.21,0.9861,5475131.79,0.9901,2257460.84,0.4082,28/11/2016,maslulend
<11328>,11328,אלטשולר שחם חיסכון לילד - הלכה ,קופת גמל חסכון לילד,אלטשולר שחם גמל ופנסיה בע"מ,הלכתי,הלכה יהודית,846.24,0.01,10.9,8,27.21,2.14,2.22,543866.41,0.6427,10485.49,0.0124,0,0,118058.18,0.1395,0,0,6771.27,0.008,124167.38,0.1467,18264.88,0.0216,24623.98,0.0291,808293.81,0.9552,37943.78,0.0448,660194.79,0.7802,186042.8,0.2198,422706.65,0.4995,469592.72,0.5549,198592.63,0.2347,28/11/2016,maslulend
<11335>,11335,הפניקס חיסכון לילד - הלכה ,קופת גמל חסכון לילד,הפניקס פנסיה וגמל בע"מ ,הלכתי,הלכה יהודית,53.64,0.01,9.09,9.44,25.49,1.92,2.12,8783.35,0.1638,13080.76,0.2439,0,0,15813.05,0.2948,0,0,0,0,15512.71,0.2892,0,0,447.79,0.0083,53443.81,0.9964,193.86,0.0036,37674.59,0.7024,15963.08,0.2976,23149.37,0.4316,22880.51,0.4266,13945.19,0.26,28/11/2016,maslulend
<11352>,11352,הפניקס חיסכון לילד- שריעה,קופת גמל חסכון לילד,הפניקס פנסיה וגמל בע"מ ,הלכתי,הלכה איסלאמית,66.65,0,18.09,33.4,31.6,2.19,1.75,0,0,0,0,0,0,59861.68,0.8981,0,0,0,0,6759.87,0.1014,0,0,28.65,0.0004,66621.54,0.9996,28.65,0.0004,2036.88,0.0306,64613.31,0.9694,60408.37,0.9064,60408.37,0.9064,65148.79,0.9775,28/11/2016,maslulend
<11365>,11365,אנליסט חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,אנליסט קופות גמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,459.22,0,7.3,7.1,19.49,1.37,1.58,155412.97,0.3384,146445.15,0.3189,2207.51,0.0048,94287.48,0.2053,403.15,0.0009,94.88,0.0002,56306.37,0.1226,0,0,4062.85,0.0088,453088.81,0.9866,6131.54,0.0134,350760.71,0.7638,108459.64,0.2362,129437.37,0.2819,134383.12,0.2926,91504.9,0.1993,28/11/2016,maslulend
<11366>,11366,אנליסט חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,אנליסט קופות גמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,165.1,0.01,10.2,14.92,36.09,2,2.53,44786.37,0.2713,41226.33,0.2497,757.38,0.0046,64213.84,0.3889,0,0,32.57,0.0002,12624.74,0.0765,0,0,1457.05,0.0088,163062.9,0.9877,2035.38,0.0123,113720.7,0.6888,51377.58,0.3112,79368.49,0.4807,65679,0.3978,45782.58,0.2773,28/11/2016,maslulend
<11367>,11367,אנליסט חיסכון לילד- חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,אנליסט קופות גמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,734.87,0.01,18.32,23.18,84.48,3.78,4.38,261906.9,0.3564,29.87,0,23.3,0,345783.37,0.4705,-1209.45,-0.0016,0,0,122152.26,0.1662,0,0,6182.38,0.0084,733832.07,0.9986,1036.55,0.0014,455122.82,0.6193,279745.8,0.3807,712963.69,0.9702,589457.92,0.8021,251850.89,0.3427,28/11/2016,maslulend
<11372>,11372,אינפיניטי  חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,14.38,0.01,11.54,15.05,34.73,2.14,2.4,3297.39,0.2293,2929.83,0.2037,51.45,0.0036,7198.43,0.5005,0,0,0,0,880.82,0.0612,0,0,24.25,0.0017,14306.46,0.9947,75.7,0.0053,13436.93,0.9343,945.23,0.0657,7198.43,0.5006,4940.42,0.3436,3447.04,0.2397,28/11/2016,maslulend
<11373>,11373,אינפיניטי חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,114.54,0.01,17.23,32.84,90.43,3.2,3.7,2065.48,0.018,0,0,0,0,101361.18,0.8849,0,0,0,0,11094.29,0.0969,0,0,20.14,0.0002,114520.95,0.9998,20.14,0.0002,106245.05,0.9276,8296.04,0.0724,101361.18,0.8849,87550.26,0.7644,53706.69,0.4689,28/11/2016,maslulend
<11374>,11374,אינפיניטי חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,441.18,0,8.3,8.55,17.87,1.5,1.65,144413.66,0.3273,145559.44,0.3299,1722.1,0.0039,131526.68,0.2981,0,0,0,0,17334.51,0.0393,0,0,624.85,0.0014,438834.29,0.9947,2346.94,0.0053,425420.66,0.9643,15760.58,0.0357,131526.68,0.2981,87015.42,0.1972,61262.46,0.1389,28/11/2016,maslulend
<11375>,11375,הראל חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,הראל פנסיה וגמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,1144.03,0,5.56,5.08,14.24,1.01,1.19,288755.71,0.2524,352233.18,0.3079,9369.64,0.0082,84797.91,0.0741,3280.87,0.0029,219351.89,0.1917,78760.39,0.0688,25514.99,0.0223,81961.97,0.0716,816494.36,0.7137,327532.19,0.2863,927684.91,0.8109,216341.63,0.1891,122046.9,0.1067,263653.77,0.2305,171546.95,0.1499,28/11/2016,maslulend
<11376>,11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,הראל פנסיה וגמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,433.98,0.01,8.21,9.67,29.21,1.77,2.14,79315.75,0.1828,63638.85,0.1466,3100.43,0.0071,127524.47,0.2939,560.45,0.0013,58031.24,0.1337,21408.7,0.0493,14410.44,0.0332,65985.13,0.152,298787.8,0.6885,135187.64,0.3115,261130.75,0.6017,172844.7,0.3983,189985.11,0.4378,238472.76,0.5495,108363.12,0.2497,28/11/2016,maslulend
<11377>,11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,הראל פנסיה וגמל בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,829.98,0.01,14.19,15.02,58.69,3.6,4.31,81410.84,0.0981,247.29,0.0003,0,0,548993.52,0.6615,0.05,0,0,0,112559.82,0.1356,26825.83,0.0323,59944.84,0.0722,765865.34,0.9227,64116.85,0.0773,425163.27,0.5123,404818.92,0.4877,824129.95,0.993,696912.39,0.8397,277984.83,0.3349,28/11/2016,maslulend
<11385>,11385,מיטב חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל חסכון לילד,מיטב גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון מועט,523.2,0,8.34,8.91,22.76,1.48,1.6,168029.81,0.3212,112989.34,0.216,13302.41,0.0254,93932.23,0.1795,0,0,32157.73,0.0615,26469.12,0.0506,21519.51,0.0411,54797.71,0.1047,423943.55,0.8103,99254.31,0.1897,348638.59,0.6664,174559.26,0.3336,126434.19,0.2417,173486.99,0.3316,92514.47,0.1768,28/11/2016,maslulend
<11386>,11386,מיטב חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל חסכון לילד,מיטב גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון בינוני,231.78,0.01,10.48,12.13,32.76,1.96,2.31,51437.28,0.2219,43118.78,0.186,4706.35,0.0203,75102.74,0.324,0,0,11591.02,0.05,11425.88,0.0493,9298.06,0.0401,25097.6,0.1083,190450.09,0.8217,41327.62,0.1783,136887.54,0.5906,94890.17,0.4094,101966.53,0.4399,104921.63,0.4527,58520.24,0.2525,28/11/2016,maslulend
<11387>,11387,מיטב חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל חסכון לילד,מיטב גמל ופנסיה בע"מ,מודל חכ"מ אחר,חיסכון לילד -חוסכים המעדיפים סיכון גבוה,251.06,0.01,16.33,17.32,58.59,3.71,4.46,21461.93,0.0855,11139.02,0.0444,278.72,0.0011,181580.16,0.7233,0,0,0,0,18759,0.0747,7469.07,0.0298,10370.9,0.0413,239455.46,0.9538,11603.34,0.0462,100372.29,0.3998,150686.51,0.6002,243741.02,0.9708,189413.98,0.7545,83376.82,0.3321,28/11/2016,maslulend
<11388>,11388,מיטב חיסכון לילד - הלכה ,קופת גמל חסכון לילד,מיטב גמל ופנסיה בע"מ,הלכתי,הלכה יהודית,323.16,0.01,8.1,8.19,25.37,2.04,2.19,285351.2,0.883,0,0,0,0,0,0,0,0,0,0,34437.57,0.1066,0,0,3376.07,0.0104,320390.55,0.9914,2774.29,0.0086,273333.27,0.8458,49831.56,0.1542,144166.05,0.4461,128707.99,0.3983,60393.47,0.1869,28/11/2016,maslulend
<11390>,11390,ילין לפידות קופת גמל להשקעה מסלול כללי ,קופת גמל להשקעה,ילין לפידות ניהול קופות גמל בע"מ,כללי,כללי,2639.38,0.69,10.95,14.42,38.22,1.99,2.28,1389081.95,0.5263,571343.36,0.2165,46258.5,0.0175,390781.02,0.1481,-56977.85,-0.0216,13508.09,0.0051,222648.29,0.0844,17981.86,0.0068,44755.57,0.017,2539971.3,0.9623,99409.48,0.0377,2191577.99,0.8303,447802.78,0.1697,1224262.15,0.4638,1226650.08,0.4647,668361.23,0.2532,23/11/2016,maslulend
<11391>,11391,ילין לפידות קופת גמל להשקעה מסלול אשראי ואג"ח,קופת גמל להשקעה,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,81.41,0.7,5.81,6.92,17.45,0.95,1.29,37815.36,0.4645,30937.89,0.38,2593.22,0.0319,2505.12,0.0308,-259.02,-0.0032,235.87,0.0029,4032.62,0.0495,116.65,0.0014,3432.84,0.0422,76650.86,0.9415,4759.66,0.0585,67426.68,0.8282,13983.84,0.1718,7765.56,0.0954,22024.92,0.2705,14584.19,0.1791,23/11/2016,maslulend
<11392>,11392,ילין לפידות קופת גמל להשקעה מסלול אשראי ואג"ח עם מניות (עד 25% מניות),קופת גמל להשקעה,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,273.78,0.7,6.89,8.28,22.02,1.21,1.58,135785.88,0.496,84341.5,0.3081,6627.84,0.0242,19993.16,0.073,-3155.62,-0.0115,623.19,0.0023,20895.14,0.0763,960.28,0.0035,7710.97,0.0282,260914.51,0.953,12867.84,0.047,224607.26,0.8204,49175.09,0.1796,66847,0.2442,98823.81,0.361,62674.82,0.2289,23/11/2016,maslulend
<11393>,11393,ילין לפידות קופת גמל להשקעה מסלול אג"ח ממשלות,קופת גמל להשקעה,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,אג"ח ממשלות,18.88,0.7,1.84,-1.81,2.85,0.82,0.75,16487.62,0.8734,1666.77,0.0883,0,0,0,0,0,0,0,0,577.22,0.0306,0,0,146.6,0.0078,18874.64,0.9998,3.58,0.0002,18878.22,1,0,0,0,0,0,0,0,0,23/11/2016,maslulend
<11394>,11394,ילין לפידות קופת גמל להשקעה מסלול מניות ,קופת גמל להשקעה,ילין לפידות ניהול קופות גמל בע"מ,מתמחים בניהול אקטיבי,מניות,2088.2,0.68,17.69,23.96,73.84,3.51,4.1,1155405.23,0.5533,3675.03,0.0018,6180.01,0.003,666707.24,0.3193,-95970.87,-0.046,1170.97,0.0006,315649.39,0.1512,21257.63,0.0102,14120.55,0.0068,2042595.31,0.9782,45599.85,0.0218,1663113.55,0.7964,425081.61,0.2036,2017951.34,0.9664,1679160.38,0.8041,748337.63,0.3584,23/11/2016,maslulend
<11407>,11407,אינפיניטי גמל להשקעה מניות ,קופת גמל להשקעה,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,מניות,143.54,0.56,16.38,32.09,78.55,3.2,3.98,1957.8,0.0136,0,0,0,0,128640.04,0.8962,0,0,603.32,0.0042,12330.49,0.0859,0,0,12.69,0.0001,142928.33,0.9957,616.01,0.0043,127346,0.8872,16198.35,0.1128,128640.04,0.8962,87991.51,0.613,57272.14,0.399,30/11/2016,maslulend
<11408>,11408,מנורה השתלמות עוקב מדדים גמיש,קרנות השתלמות,מנורה מבטחים פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,572.43,0.51,9.69,9.45,24.26,1.74,2.12,0,0,208031.95,0.3634,0,0,258916.77,0.4523,0,0,0,0,19809.67,0.0346,85965.23,0.1502,-297.93,-0.0005,572723.63,1.0005,-297.93,-0.0005,568474.19,0.9931,3951.5,0.0069,278199.95,0.486,212770.29,0.3717,170024.96,0.297,12/11/2016,maslulend
<11409>,11409,מנורה השתלמות עוקב מדדי אגח עד 25% מניות,קרנות השתלמות,מנורה מבטחים פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי אג"ח,86.75,0.47,5.14,1.24,8.96,1.34,1.47,0,0,55114.09,0.6353,0,0,10241.85,0.1181,0,0,0,0,2733.42,0.0315,18691.8,0.2155,-29.41,-0.0003,86781.16,1.0003,-29.41,-0.0003,86615.63,0.9984,136.12,0.0016,11271.69,0.1299,14138.93,0.163,12694.68,0.1463,12/11/2016,maslulend
<11914>,11914,אינפיניטי חיסכון לילד - הלכה,קופת גמל חסכון לילד,אינפיניטי השתלמות, גמל ופנסיה בע"מ,הלכתי,הלכה יהודית,167.05,0,17.71,29.03,74.37,2.74,3.35,73866.92,0.4422,0,0,0,0,73123.19,0.4377,0,0,0,0,18108.67,0.1084,0,0,1951.31,0.0117,167058.82,1.0001,-8.73,-0.0001,80297.14,0.4807,86752.95,0.5193,162200.5,0.971,244349.42,1.4627,159876.13,0.9571,14/05/2017,maslulend
<11957>,11957,אינפיניטי השתלמות אשראי ואג"ח עם מניות (עד 25% מניות),קרנות השתלמות,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,55.1,0.22,6.96,7.24,16.21,1.33,1.67,22749.62,0.4129,16491.43,0.2993,114.51,0.0021,13568.9,0.2463,0,0,1290.59,0.0234,819.73,0.0149,0,0,65.2,0.0012,53629.67,0.9733,1470.31,0.0267,51426.01,0.9333,3673.97,0.0667,13568.9,0.2463,10787.87,0.1958,9625.2,0.1747,25/06/2017,maslulend
<12256>,12256,אלטשולר שחם השתלמות הלכה,קרנות השתלמות,אלטשולר שחם גמל ופנסיה בע"מ,הלכתי,הלכה יהודית,298.35,0.78,11.15,8.07,26.02,2.11,2.16,187492.42,0.6284,3455.73,0.0116,0,0,41647.07,0.1396,0,0,3408.75,0.0114,45177.99,0.1514,7187.24,0.0241,9980.64,0.0335,282700.52,0.9475,15649.34,0.0525,228798.49,0.7669,69551.37,0.2331,148500.06,0.4977,164854.48,0.5526,70562.72,0.2365,27/02/2018,maslulend
<12257>,12257,אלטשולר שחם חיסכון פלוס הלכה,קופת גמל להשקעה,אלטשולר שחם גמל ופנסיה בע"מ,הלכתי,הלכה יהודית,125.16,0.73,10.91,7.21,25.41,2.18,2.27,74696.53,0.5968,1932.41,0.0154,0,0,20464.91,0.1635,0,0,1976.15,0.0158,17260.85,0.1379,3223.62,0.0258,5603.77,0.0448,116198.15,0.9284,8960.09,0.0716,91011.95,0.7272,34146.29,0.2728,61456.74,0.491,65180.22,0.5208,29912.19,0.239,27/02/2018,maslulend
